 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   
 0.0000E+00 0.1788E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03 0.2000E-03
   
 0.0000E+00 0.1902E-07 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
   
 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00 0.3200E+00
 time =     100.0000000000000     
