      time    Ca++       CO3--      Mg++       Cl-        OH-        H2O        zzz        H+         CaCO3aq    MgCO3aq    HCO3-      H2CO3aq    CH4_aq     H2_aq      O2_aq      grafi(s)   CaCO3(s)   CaMgCO32s    c/s      porosity    pH       tot._Na_aq tot._K_aq    Ca_total   vx         tx       dtb_Ca++   dtb_CO3--  dtb_Mg++   dtb_Cl-    dtb_OH-    dtb_H2O    dtb_zzz    dtc_H+     dtc_CaCO3a dtc_MgCO3a dtc_HCO3-  dtc_H2CO3a dtc_CH4_aq dtc_H2_aq  dtc_O2_aq  stb_Ca++   stb_CO3--  stb_Mg++   stb_Cl-    stb_OH-    stb_H2O    stb_zzz     sumqwater  delta-t    delta-q   dtb_Ca++   dtb_CO3--  dtb_Mg++   dtb_Cl-    dtb_OH-    dtb_H2O    dtb_zzz   
  0.740E+04  0.124E-03  0.374E-04  0.972E-07  0.200E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.652E-05  0.289E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.124E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.487E-09  0.100E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.148E-07  0.144E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.824E-05  0.247E-05  0.102E-07  0.210E-07  0.581E-05  0.350E+01  0.630E-16  0.222E+01  0.400E+03  0.120E+00  0.826E-05  0.274E-05  0.102E-07  0.210E-07  0.556E-05  0.350E+01  0.630E-16
  0.860E+04  0.125E-03  0.374E-04  0.972E-07  0.200E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.650E-05  0.289E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.487E-09  0.100E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.147E-07  0.144E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.942E-05  0.282E-05  0.117E-07  0.241E-07  0.664E-05  0.400E+01  0.720E-16  0.258E+01  0.400E+03  0.120E+00  0.943E-05  0.309E-05  0.117E-07  0.241E-07  0.639E-05  0.400E+01  0.720E-16
  0.940E+04  0.124E-03  0.374E-04  0.972E-07  0.200E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.651E-05  0.289E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.124E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.487E-09  0.100E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.147E-07  0.144E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.102E-04  0.306E-05  0.126E-07  0.261E-07  0.720E-05  0.433E+01  0.780E-16  0.282E+01  0.400E+03  0.120E+00  0.102E-04  0.333E-05  0.127E-07  0.261E-07  0.694E-05  0.433E+01  0.780E-16
  0.100E+05  0.125E-03  0.374E-04  0.972E-07  0.200E-06  0.872E-04  0.553E+02  0.100E-14  0.120E-09  0.648E-05  0.289E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.487E-09  0.100E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.110E-04  0.329E-05  0.136E-07  0.281E-07  0.775E-05  0.467E+01  0.840E-16  0.300E+01  0.200E+03  0.600E-01  0.110E-04  0.356E-05  0.136E-07  0.281E-07  0.749E-05  0.467E+01  0.840E-16
  0.124E+05  0.124E-03  0.374E-04  0.974E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.653E-05  0.289E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.124E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.488E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.148E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.133E-04  0.400E-05  0.165E-07  0.341E-07  0.941E-05  0.567E+01  0.102E-15  0.372E+01  0.400E+03  0.120E+00  0.134E-04  0.427E-05  0.166E-07  0.341E-07  0.916E-05  0.567E+01  0.102E-15
  0.136E+05  0.125E-03  0.374E-04  0.975E-07  0.201E-06  0.872E-04  0.553E+02  0.100E-14  0.120E-09  0.649E-05  0.289E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.488E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.145E-04  0.435E-05  0.180E-07  0.371E-07  0.102E-04  0.617E+01  0.111E-15  0.408E+01  0.400E+03  0.120E+00  0.145E-04  0.462E-05  0.180E-07  0.371E-07  0.998E-05  0.617E+01  0.111E-15
  0.148E+05  0.125E-03  0.374E-04  0.976E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.650E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.147E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.157E-04  0.470E-05  0.195E-07  0.401E-07  0.111E-04  0.666E+01  0.120E-15  0.444E+01  0.400E+03  0.120E+00  0.157E-04  0.497E-05  0.195E-07  0.401E-07  0.108E-04  0.666E+01  0.120E-15
  0.156E+05  0.125E-03  0.374E-04  0.977E-07  0.201E-06  0.872E-04  0.553E+02  0.100E-14  0.120E-09  0.647E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.393E-06  0.118E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.165E-04  0.493E-05  0.205E-07  0.422E-07  0.116E-04  0.700E+01  0.126E-15  0.468E+01  0.400E+03  0.120E+00  0.165E-04  0.520E-05  0.205E-07  0.422E-07  0.114E-04  0.700E+01  0.126E-15
  0.168E+05  0.125E-03  0.375E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.650E-05  0.290E-08  0.870E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.118E-06  0.489E-09  0.101E-08  0.276E-06  0.167E+00  0.300E-17  0.334E-12  0.147E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.177E-04  0.528E-05  0.219E-07  0.452E-07  0.125E-04  0.750E+01  0.135E-15  0.504E+01  0.400E+03  0.120E+00  0.177E-04  0.555E-05  0.219E-07  0.452E-07  0.122E-04  0.750E+01  0.135E-15
  0.180E+05  0.125E-03  0.374E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.649E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.118E-06  0.490E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.188E-04  0.564E-05  0.234E-07  0.482E-07  0.133E-04  0.800E+01  0.144E-15  0.540E+01  0.400E+03  0.120E+00  0.188E-04  0.591E-05  0.234E-07  0.482E-07  0.130E-04  0.800E+01  0.144E-15
